Day, CBG(from), id(from), CBG(to), id(to)
36, 120990002091, 1, 120850006063, 1
36, 211239601024, 1, 210930006002, 1
36, 490490101131, 1, 490050008002, 1
36, 390998126034, 1, 390299519003, 1
36, 470930062021, 1, 470010208003, 1
36, 060190044091, 1, 060390005083, 1
36, 060371434002, 1, 060373025032, 1
36, 490351014003, 1, 490111270044, 1
36, 481130165212, 1, 480850316534, 1
36, 170316407001, 1, 170316407003, 1
36, 212319201003, 1, 212319203002, 1
36, 530330279006, 1, 410170006003, 1
36, 291574703001, 1, 171539711003, 1
36, 170938901011, 1, 170312801001, 1
36, 290079502001, 1, 290470213031, 1
36, 490490101044, 1, 160199712004, 1
36, 360870101013, 1, 360710133001, 1
36, 270531261001, 1, 271711009005, 1
36, 210290211022, 1, 210290205001, 1
36, 390490001201, 1, 390410104201, 1
36, 240054101003, 1, 240135052082, 1
36, 201730095091, 1, 050070204012, 1
36, 311090013011, 1, 310259659004, 1
36, 420770092001, 1, 420950164002, 1
36, 120570133221, 1, 360810069001, 1
36, 250250302001, 1, 250250301001, 1
36, 210819203006, 1, 390610065002, 1
36, 310550074613, 1, 310550075121, 1
36, 481210217331, 1, 484391115361, 1
36, 360850075002, 1, 360470185012, 1
36, 311259661001, 1, 311259661004, 1
36, 391290214012, 1, 391290216002, 1
36, 080410045031, 1, 080590098453, 1
36, 160079502001, 1, 560399676001, 1
36, 371939604006, 1, 371719309021, 1
36, 483970401011, 1, 483970404022, 1
36, 271630710181, 1, 270530251002, 1
36, 311090036091, 1, 280039501001, 1
36, 160199705011, 1, 490351130191, 1
36, 181730305004, 1, 181730307054, 1
36, 211999305013, 1, 470370156241, 1
36, 291574703003, 1, 291869602001, 1
36, 060371374013, 1, 060378003311, 1
36, 270530223021, 1, 271711008011, 1
36, 420950167001, 1, 420950159022, 2
36, 201730088004, 1, 290950136121, 1
36, 420710004002, 1, 420710138002, 1
36, 530270009005, 1, 530670109203, 1
36, 181050011022, 1, 181050013033, 1
36, 080050813001, 1, 080350141161, 1
37, 201730103004, 1, 201730095112, 1
37, 080010093221, 1, 080010085491, 1
37, 211739201002, 1, 210119702002, 1
37, 340030280015, 1, 340311250002, 1
37, 180510504021, 2, 181730308005, 1
37, 120270104041, 1, 120150101002, 1
37, 180071001004, 1, 371970503001, 1
37, 211259706004, 1, 210670042082, 1
37, 180290802023, 1, 391650320053, 1
37, 390479264002, 1, 340258099013, 1
37, 311530102064, 1, 191290403012, 1
37, 060379203391, 1, 060379203133, 1
37, 390490001201, 1, 390410114132, 1
37, 201730095091, 1, 201730095114, 2
37, 181730307022, 1, 181730308002, 1
37, 120570133221, 1, 120570138041, 1
37, 530270002004, 1, 530270008001, 1
37, 320030051052, 1, 320030049141, 1
37, 061070023035, 2, 061070031003, 1
37, 481210217331, 1, 481210216242, 1
37, 390490069213, 1, 391590507004, 1
37, 290318801002, 1, 292017804003, 1
37, 040134226232, 1, 040131166102, 1
37, 180510504021, 3, 180510502005, 1
37, 180571101003, 1, 150070402042, 2
37, 391290214012, 1, 390490007104, 1
37, 080410045031, 1, 080410044013, 1
37, 170938901011, 2, 170310631001, 1
37, 181050005012, 1, 180559547013, 1
37, 210290202022, 1, 210290207012, 1
37, 390490074942, 1, 130570909024, 1
37, 211110103111, 1, 212110401012, 1
37, 291574703001, 2, 290318801003, 1
37, 120710302042, 1, 120710004022, 1
37, 340230085021, 1, 360850247002, 1
37, 480850302034, 1, 481130072015, 1
37, 470930057102, 1, 471550801011, 1
37, 484391136332, 1, 481210203083, 1
37, 310550073093, 1, 310550073093, 2
37, 490351130084, 1, 490111251043, 1
37, 461030116005, 2, 460930205001, 1
37, 311090102011, 1, 481210206024, 1
37, 420770096003, 1, 420770052004, 1
37, 080050806002, 1, 080350144041, 1
37, 320030053552, 1, 121113821091, 1
37, 061070029041, 2, 061070024003, 1
37, 391130501052, 1, 391650305043, 1
37, 490050004022, 1, 490050014011, 1
37, 220150108043, 1, 220150111081, 1
37, 060374082022, 1, 060379800101, 1
37, 470010208003, 1, 470010209022, 1
37, 290470213031, 1, 290950018002, 1
37, 390410104201, 1, 391010007001, 1
37, 360470185012, 1, 360610063004, 1
37, 391290216002, 1, 390230031021, 1
37, 483970404022, 1, 482570507012, 1
37, 181730307054, 1, 181730307023, 1
38, 170230601005, 1, 131171302032, 1
38, 490050013001, 1, 490351130201, 1
38, 371830524071, 1, 370630017052, 1
38, 120570133223, 1, 121010320094, 1
38, 220710106001, 1, 220710135001, 1
38, 291574703001, 1, 291574704003, 1
38, 484817411001, 1, 484817409004, 1
38, 060190072011, 1, 061070003011, 1
38, 270531261001, 1, 270030508132, 1
38, 291892164003, 1, 291892214212, 1
38, 320030067001, 12, 320030067001, 13
38, 340230018052, 1, 340350512003, 1
38, 240054101003, 1, 240317008301, 1
38, 201730095091, 1, 201730095102, 1
38, 181730307022, 1, 180510502005, 2
38, 482511301001, 1, 482211602093, 1
38, 311090013011, 1, 481677207003, 1
38, 180071003002, 1, 390799572002, 1
38, 551332037024, 1, 080590105024, 1
38, 060670070162, 1, 060670093313, 1
38, 490490101092, 2, 320030028411, 1
38, 180571101003, 1, 320030028421, 1
38, 391290214012, 1, 391336006021, 1
38, 371939604006, 1, 511610303001, 1
38, 170938901011, 2, 170312421001, 1
38, 211110103111, 1, 211110103131, 1
38, 450510706011, 1, 450510503031, 1
38, 482014545013, 1, 482014310001, 1
38, 420912005011, 1, 420171050131, 1
38, 360593033021, 1, 360593035005, 1
38, 480679501001, 1, 483159502001, 1
38, 180190503051, 1, 180779663003, 1
38, 420810113022, 1, 420930502001, 1
38, 480850302034, 1, 481130195022, 1
38, 490572101002, 1, 320030029751, 1
38, 390998137004, 1, 420076007004, 1
38, 470930057102, 1, 470099801001, 1
38, 310550073093, 1, 191530051003, 1
38, 291219604003, 1, 291219605003, 1
38, 060190072012, 1, 060190072012, 2
38, 461030116005, 2, 461030109062, 1
38, 420770096003, 1, 420770054022, 1
38, 080050806002, 1, 560019635002, 1
38, 530270009005, 1, 530270006001, 1
38, 061070029041, 2, 061070022041, 2
38, 220150108043, 1, 480717101001, 1
38, 120810020122, 2, 121150019042, 1
38, 390170111112, 2, 390170111221, 1
38, 360610255001, 1, 360610224001, 1
38, 490050008002, 1, 490111260011, 1
38, 170316407003, 1, 170312519002, 1
38, 171539711003, 1, 290318815002, 1
38, 210290205001, 1, 211959303001, 1
38, 310259659004, 1, 191530051003, 2
38, 360810069001, 1, 360810657021, 1
38, 310550075121, 1, 483750150005, 1
38, 360470185012, 1, 360610037001, 1
38, 371719309021, 1, 371939601002, 1
38, 181730307054, 1, 450450002001, 1
38, 530670109203, 1, 530670120001, 1
38, 201730095112, 1, 060710034032, 1
38, 080010085491, 1, 080010612001, 1
38, 340258099013, 1, 421010344001, 1
38, 060379203133, 1, 060371065102, 1
38, 530270008001, 1, 530270002001, 1
38, 061070031003, 1, 061070029013, 1
38, 481210216242, 1, 480850316463, 1
38, 040131166102, 1, 040138104002, 1
38, 080410044013, 1, 080410068012, 1
38, 180559547013, 1, 180939508002, 1
38, 210290207012, 1, 210290207014, 1
38, 360850247002, 1, 340030091001, 1
38, 460930205001, 1, 461030109071, 1
39, 291574703001, 1, 290318801004, 1
39, 170938901011, 1, 170999617013, 2
39, 211619601002, 1, 211619604004, 1
39, 390490001201, 1, 390490063511, 1
39, 420950159022, 1, 420770059012, 1
39, 210819203006, 1, 211679605003, 1
39, 060830011021, 1, 060830012082, 1
39, 360850075002, 1, 360850198002, 1
39, 490111253052, 1, 490050002024, 1
39, 290318801002, 1, 291439604002, 1
39, 420912005051, 1, 420171063001, 1
39, 180510501001, 1, 180510502006, 1
39, 320310010112, 1, 060599800001, 2
39, 490572020001, 1, 490572105122, 1
39, 060670093231, 1, 060670096063, 1
39, 371939604006, 1, 371939605002, 1
39, 170938901011, 2, 170438465152, 1
39, 060133270005, 1, 060133141044, 1
39, 483970401011, 1, 484391139123, 1
39, 370030404001, 1, 371939611003, 1
39, 180190503051, 1, 180190503061, 1
39, 180839554003, 2, 210830205001, 1
39, 120710302042, 1, 120710012011, 1
39, 160519603004, 1, 240276069053, 1
39, 060371374013, 1, 060371351131, 1
39, 201730088004, 1, 290950122001, 1
39, 171670011002, 1, 171290101003, 1
39, 250214012001, 1, 250173424004, 1
39, 061070029041, 2, 061070019023, 1
39, 391590506012, 1, 390490105002, 1
39, 481130125004, 1, 481130125005, 1
39, 490572020001, 2, 490039606022, 2
39, 340270427003, 1, 360610095001, 1
39, 120850006063, 1, 121113815031, 1
39, 490111270044, 1, 490572103031, 1
39, 410170006003, 1, 060730204052, 1
39, 160199712004, 1, 060790103004, 1
39, 240135052082, 1, 040210007001, 1
39, 420950164002, 1, 420770067022, 1
39, 360810069001, 1, 361031121021, 1
39, 250250301001, 1, 250250102041, 1
39, 560399676001, 1, 120090641252, 1
39, 371719309021, 1, 170539619001, 1
39, 490351130191, 1, 490039603005, 2
39, 181730307054, 1, 320030053134, 1
39, 291869602001, 1, 290997013001, 1
39, 271711008011, 1, 270370608173, 1
39, 080010085491, 1, 080010085242, 1
39, 210119702002, 1, 210719210004, 1
39, 340311250002, 1, 340311754013, 1
39, 340258099013, 1, 360471126003, 1
39, 120570138041, 1, 120570138061, 1
39, 530270008001, 1, 530270004001, 1
39, 320030049141, 1, 080370004022, 1
39, 481210216242, 1, 480850312021, 1
39, 170310631001, 1, 170310818002, 1
39, 120710004022, 1, 120710102044, 1
39, 360850247002, 1, 340230082083, 1
39, 481130072015, 1, 511539012321, 1
39, 460930205001, 1, 460930203012, 2
39, 420770052004, 1, 420770063082, 1
39, 080350144041, 1, 311119605003, 1
39, 121113821091, 1, 120850010003, 1
39, 360610063004, 1, 340170031003, 1
39, 490351130201, 1, 360270802021, 1
39, 220710135001, 1, 220710120002, 1
39, 340350512003, 1, 340057030001, 1
39, 481677207003, 1, 480396615021, 1
39, 060670093313, 1, 240037023002, 1
39, 450510503031, 1, 450510201002, 1
39, 320030029751, 1, 320030053571, 1
39, 420076007004, 1, 420034271003, 1
39, 480717101001, 1, 320030067001, 14
39, 170312519002, 1, 170313011002, 1
39, 211959303001, 1, 211959306001, 1
39, 530670120001, 1, 530079602002, 1
39, 080010612001, 1, 311359593003, 1
39, 421010344001, 1, 340258100033, 1
39, 461030109071, 1, 461030110041, 3
40, 530270002004, 1, 530610531011, 1
40, 310550074613, 1, 310550075152, 1
40, 420879606001, 1, 420270116001, 1
40, 080010092022, 1, 311090036081, 1
40, 180571101003, 1, 180950111001, 1
40, 340373710003, 1, 421039506054, 1
40, 390490074942, 1, 390351561011, 1
40, 450510706011, 1, 350379586011, 1
40, 480679501001, 1, 480679503002, 1
40, 160519603004, 1, 160659503024, 1
40, 490572101002, 1, 320030058371, 1
40, 191530102123, 1, 480370109013, 1
40, 181730305004, 1, 180839552005, 2
40, 310550073093, 1, 170190053001, 1
40, 180279549001, 1, 180279544003, 1
40, 171670011002, 1, 171290101003, 2
40, 311090102011, 1, 290470218033, 1
40, 320030053552, 1, 320030067001, 15
40, 060952521051, 1, 060133361022, 1
40, 490050004022, 1, 490050010024, 1
40, 391179655004, 1, 390490070482, 1
40, 220150108043, 1, 480610141003, 1
40, 120850006063, 1, 120850011023, 1
40, 490050008002, 1, 490050007012, 1
40, 060373025032, 1, 060379201091, 1
40, 490111270044, 1, 490111262041, 1
40, 170316407003, 1, 170316407001, 2
40, 212319203002, 1, 212319202003, 1
40, 171539711003, 1, 292017810003, 1
40, 271711009005, 1, 271711007024, 1
40, 360810069001, 1, 360050185003, 1
40, 390610065002, 1, 390610065002, 2
40, 080590098453, 1, 551270010003, 1
40, 560399676001, 1, 483732101022, 1
40, 371719309021, 1, 371719308022, 1
40, 270530251002, 1, 483970405032, 1
40, 470370156241, 1, 471470801041, 1
40, 290950136121, 1, 290950149042, 1
40, 080350141161, 1, 080350141222, 1
40, 080010085491, 1, 060374606001, 1
40, 340311250002, 1, 340311756021, 1
40, 390410114132, 1, 211170670001, 1
40, 181730308002, 1, 181730307052, 2
40, 320030049141, 1, 320030062042, 1
40, 391590507004, 1, 391590506013, 1
40, 292017804003, 1, 291574702003, 1
40, 212110401012, 1, 211110094003, 1
40, 120710004022, 1, 120510004024, 1
40, 360850247002, 1, 340230079121, 1
40, 481210203083, 1, 481210203062, 1
40, 490111251043, 1, 490111253033, 1
40, 460930205001, 1, 460930204006, 2
40, 481210206024, 1, 481830002002, 1
40, 391650305043, 1, 391131650003, 1
40, 290950018002, 1, 290950007004, 1
40, 360610063004, 1, 360610057001, 1
40, 482570507012, 1, 484391115292, 1
40, 340350512003, 1, 340230001003, 1
40, 180510502005, 2, 181630101005, 1
40, 320030028411, 1, 450790029002, 1
40, 320030028421, 1, 320030033181, 1
40, 482014310001, 1, 482011000003, 1
40, 420171050131, 1, 100030139031, 1
40, 483159502001, 1, 483159504001, 1
40, 420076007004, 1, 420076054001, 1
40, 191530051003, 1, 191530117021, 1
40, 291219605003, 1, 291754901001, 1
40, 420770054022, 1, 420770061024, 1
40, 530270006001, 1, 530270006003, 1
40, 390170111221, 1, 391650319021, 1
40, 290318815002, 1, 291833105021, 1
40, 191530051003, 2, 190490508031, 1
40, 421010344001, 1, 340210043102, 1
40, 480850316463, 1, 484391065092, 1
40, 461030109071, 1, 040136174001, 1
40, 290318801004, 1, 290318810001, 1
40, 211619604004, 1, 390250414054, 1
40, 211679605003, 1, 210670011004, 1
40, 371939605002, 1, 370010219022, 1
40, 120710012011, 1, 121030272082, 1
40, 171290101003, 1, 170310301031, 1
40, 061070019023, 1, 060190065022, 2
40, 360610095001, 1, 051114903001, 1
40, 490572103031, 1, 490111251022, 2
40, 361031121021, 1, 360070018004, 1
40, 360471126003, 1, 360610102001, 1
40, 460930203012, 2, 460930202001, 1
40, 420770063082, 1, 340057040111, 1
40, 360270802021, 1, 360271401014, 1
40, 450510201002, 1, 370479312002, 1
40, 320030067001, 14, 171118701023, 1
40, 170313011002, 1, 170313514001, 2
41, 420912005011, 1, 420912004022, 1
41, 291574703001, 2, 292017807001, 1
41, 360593033021, 1, 360595182043, 1
41, 180190503051, 1, 121030247013, 1
41, 480850302034, 1, 484391115372, 1
41, 420770096003, 1, 420110135004, 1
41, 481130125004, 1, 481130178131, 1
41, 490572020001, 2, 490039608012, 1
41, 060378002042, 1, 060376007041, 1
41, 060374082022, 1, 060650432662, 1
41, 490111270044, 1, 490111264061, 1
41, 420950164002, 1, 420950157002, 1
41, 360810069001, 1, 360810554002, 1
41, 390610065002, 1, 390250415023, 1
41, 310550075121, 1, 310550074492, 1
41, 280039501001, 1, 280890304002, 1
41, 470370156241, 1, 180973910003, 1
41, 060378003311, 1, 484391115292, 2
41, 271711008011, 1, 171978832151, 1
41, 420710138002, 1, 421330234005, 1
41, 371970503001, 1, 371719308022, 2
41, 210670042082, 1, 210670038032, 1
41, 481210216242, 1, 481130100002, 1
41, 130570909024, 1, 131171306073, 1
41, 391650305043, 1, 390572201001, 1
41, 060379800101, 1, 060371310202, 1
41, 360610063004, 1, 090010109002, 1
41, 490351130201, 1, 490351014003, 2
41, 220710135001, 1, 220510224002, 1
41, 484817409004, 1, 482012329002, 1
41, 291892214212, 1, 291833112962, 1
41, 201730095102, 1, 201730095081, 1
41, 481677207003, 1, 481677205032, 1
41, 390799572002, 1, 390099738004, 1
41, 080590105024, 1, 080590100002, 1
41, 320030028421, 1, 391290211002, 1
41, 170312421001, 1, 170313204001, 1
41, 211110103131, 1, 211110127013, 1
41, 482014310001, 1, 482013117001, 1
41, 420171050131, 1, 420171052081, 1
41, 360593035005, 1, 360810939001, 1
41, 481130195022, 1, 481210201032, 1
41, 470099801001, 1, 482012524003, 1
41, 191530051003, 1, 191530117011, 1
41, 461030109062, 1, 460930204006, 3
41, 530270006001, 1, 410510073001, 1
41, 360610224001, 1, 360610142005, 1
41, 483750150005, 1, 483810201001, 1
41, 360610037001, 1, 360594123023, 1
41, 371939601002, 1, 371719309021, 2
41, 530670120001, 1, 530670105204, 1
41, 061070029013, 1, 061070020034, 1
41, 480850316463, 1, 481130142064, 1
41, 040138104002, 1, 040131166063, 1
41, 080410068012, 1, 080410051093, 1
41, 420770059012, 1, 420770005001, 1
41, 211679605003, 1, 210219301003, 1
41, 490050002024, 1, 490111254012, 1
41, 420171063001, 1, 100030166082, 1
41, 180510502006, 1, 181050001001, 1
41, 371939605002, 1, 371939603001, 1
41, 290950122001, 1, 291070903002, 1
41, 171290101003, 1, 171670037005, 1
41, 250173424004, 1, 250173738001, 1
41, 490039606022, 2, 490111255013, 1
41, 360610095001, 1, 360610066005, 1
41, 060730204052, 1, 060371397024, 1
41, 040210007001, 1, 040210006041, 1
41, 420770067022, 1, 421070019003, 1
41, 250250102041, 1, 250173421024, 1
41, 490039603005, 2, 490050002022, 1
41, 530270004001, 1, 530270004003, 1
41, 511539012321, 1, 511539012322, 1
41, 120850010003, 1, 120850010003, 2
41, 480396615021, 1, 482013338003, 1
41, 170313011002, 1, 170310810001, 1
41, 211959306001, 1, 210719203001, 1
41, 340258100033, 1, 340258104023, 1
41, 461030110041, 3, 460199676002, 1
41, 311090036081, 1, 311530106162, 1
41, 350379586011, 1, 350319452001, 1
41, 480679503002, 1, 480679501005, 1
41, 320030067001, 15, 320030058341, 1
41, 490050007012, 1, 510479302023, 1
41, 212319202003, 1, 210539701002, 1
41, 360050185003, 1, 060133430011, 1
41, 371719308022, 1, 371719308023, 1
41, 460930204006, 2, 461030109041, 1
41, 290950007004, 1, 400310004031, 1
41, 483159504001, 1, 483159503001, 1
41, 340210043102, 1, 340076082062, 1
41, 040136174001, 1, 040136183002, 1
41, 170310301031, 1, 170318391001, 1
41, 490111251022, 2, 490111251022, 3
41, 460930202001, 1, 461030116005, 3
42, 390170111112, 2, 391650320053, 2
42, 060374082022, 1, 060371891022, 1
42, 160199712004, 1, 530179506001, 1
42, 360710133001, 1, 421039506063, 1
42, 310259659004, 1, 311090037063, 1
42, 311259661004, 1, 311259661005, 1
42, 490351130191, 1, 490351107011, 1
42, 181730308005, 1, 181630018001, 1
42, 371970503001, 1, 371570403003, 1
42, 191290403012, 1, 190719702003, 1
42, 120570138041, 1, 120570103052, 1
42, 390490007104, 1, 391179654003, 1
42, 080410044013, 1, 201039819001, 1
42, 210290207012, 1, 210290208001, 1
42, 120710004022, 1, 120710107011, 1
42, 481130072015, 1, 481210216221, 1
42, 481210206024, 1, 484391217021, 1
42, 490050014011, 1, 320079515002, 2
42, 390230031021, 1, 390910048003, 1
42, 220710135001, 1, 320030067001, 16
42, 061070003011, 1, 060190071001, 1
42, 270030508132, 1, 270530268204, 1
42, 340350512003, 1, 340350535011, 1
42, 080590105024, 1, 550790903001, 1
42, 320030028411, 1, 320030067001, 17
42, 482014310001, 1, 482015323001, 1
42, 420171050131, 1, 420912031051, 1
42, 481130195022, 1, 481130204001, 1
42, 060190072012, 2, 061070043001, 1
42, 530270006001, 1, 530090020002, 1
42, 390170111221, 1, 390250414061, 1
42, 211959303001, 1, 180430711032, 1
42, 483750150005, 1, 483750153002, 1
42, 421010344001, 1, 421010362013, 1
42, 061070029013, 1, 061070020093, 1
42, 210290207014, 1, 210290211013, 1
42, 390490063511, 1, 391590506013, 2
42, 060830012082, 1, 060830008043, 1
42, 060599800001, 2, 060379108131, 1
42, 060670096063, 1, 060670032022, 1
42, 170438465152, 1, 170438465102, 1
42, 060133141044, 1, 060133131032, 1
42, 484391139123, 1, 484391137031, 1
42, 371939611003, 1, 370970609011, 1
42, 180190503061, 1, 180430711014, 1
42, 171290101003, 1, 171130055021, 1
42, 481130125005, 1, 481130170032, 1
42, 121113815031, 1, 121113819005, 1
42, 420770067022, 1, 420770014011, 1
42, 250250102041, 1, 250173547001, 1
42, 170539619001, 1, 170399715002, 1
42, 320030053134, 1, 320030051061, 1
42, 080010085242, 1, 080130607003, 1
42, 480850312021, 1, 482319612002, 1
42, 120710102044, 1, 120710207002, 1
42, 460930203012, 2, 461030110042, 1
42, 120850010003, 1, 120610509032, 1
42, 480396615021, 1, 482015312002, 1
42, 240037023002, 1, 240037012004, 1
42, 320030053571, 1, 320030053511, 1
42, 211959306001, 1, 211159605001, 1
42, 311359593003, 1, 060379800281, 1
42, 310550075152, 1, 310550075142, 1
42, 170190053001, 1, 170190012053, 1
42, 171290101003, 2, 171670036042, 1
42, 290470218033, 1, 290470213054, 1
42, 060133361022, 1, 060819843001, 1
42, 490050010024, 1, 490050007012, 2
42, 490050007012, 1, 490050006001, 1
42, 170316407001, 2, 170316404002, 1
42, 360050185003, 1, 360050016003, 1
42, 211110094003, 1, 212110405022, 1
42, 490111253033, 1, 490351130201, 2
42, 391131650003, 1, 390610222001, 1
42, 290950007004, 1, 290950116003, 1
42, 340230001003, 1, 340230007023, 1
