day,cbg,susceptible,infectious,recovered
35,180510503001,626,0,1
35,210670035042,2542,0,1
35,490111251031,3715,0,1
35,340258101021,2945,0,1
35,120860131001,2688,0,1
35,390719544004,969,0,1
35,320030036222,3679,0,1
35,60670093142,2149,0,1
35,420893003041,1315,0,1
35,320030058383,1644,0,1
35,471630414001,443,0,1
35,211239603002,1002,0,1
35,450510706011,2368,1,0
35,360470273002,563,1,0
35,482014545013,3425,1,0
35,420770067033,1051,1,0
35,420912005011,1370,1,0
35,291574703001,1489,2,0
35,370030404001,1954,1,0
35,360593033021,1065,1,0
35,480679501001,1434,1,0
35,180190503051,1806,1,0
35,420810113022,801,1,0
35,180839554003,1167,1,1
35,120710302042,540,1,0
35,80010087093,1577,1,0
35,340230085021,1997,1,0
35,160519603004,3212,1,0
35,480850302034,5896,1,0
35,370010217032,3039,1,0
35,490572101002,2319,1,0
35,390998137004,1064,1,0
35,470930057102,612,1,0
35,191530102123,985,1,0
35,181730305004,1011,1,0
35,211999305013,2284,1,0
35,291574703003,1244,1,0
35,60371374013,2093,1,0
35,484391136332,1151,1,0
35,310550073093,2196,1,0
35,291219604003,1405,1,0
35,60190072012,2245,1,0
35,270530223021,1249,1,0
35,180279549001,976,1,0
35,340057042004,1639,1,0
35,490351130084,1936,1,0
35,420950167001,3279,1,0
35,201730088004,1569,1,0
35,461030116005,3666,1,1
35,420710004002,400,1,0
35,171670011002,692,1,0
35,311090102011,5561,1,0
35,420770096003,2107,1,0
35,80050806002,1381,1,0
35,470090102004,2456,1,0
35,250214012001,1985,1,0
35,530270009005,664,1,0
35,490351131073,11849,1,0
35,320030053552,1916,1,0
35,61070029041,2938,1,1
35,391590506012,1109,1,0
35,391130501052,2308,1,0
35,171819505001,1332,1,0
35,460339652002,1117,1,0
35,10890006022,853,1,0
35,60952521051,1902,1,0
35,481130125004,1180,1,0
35,181050011022,2972,1,0
35,80050813001,1525,1,0
35,490050004022,1692,1,0
35,391179655004,1504,1,0
36,60379203281,2035,0,1
36,271711001005,7866,0,1
36,60374010012,449,0,1
36,180279544002,762,0,1
36,60190079022,1624,0,1
36,220150108043,4570,1,0
36,220150113002,345,1,1
36,171194035024,1396,0,1
36,490490101084,2250,0,1
36,121150015031,2133,0,1
36,391559333022,1559,0,1
36,470930061041,2265,0,1
36,61070020042,2548,0,1
36,201730095114,1728,0,1
36,420893010012,1490,1,1
36,80410021011,1436,0,1
36,390610207615,1328,0,1
36,60750161001,887,0,1
36,60610215012,4064,0,1
36,61070010031,9592,0,2
36,60610207171,1212,0,1
36,150070404004,2030,0,1
36,120570139231,8561,0,1
36,490351025001,3713,0,1
36,211239602002,1341,0,1
36,220150112005,619,0,1
36,60379201081,5385,0,1
36,80050071071,6488,0,1
36,400850942002,2237,0,2
36,490070005002,2237,1,0
36,490070003004,1217,0,1
36,390490008204,805,0,1
36,450019504003,1396,0,1
36,171859574001,561,0,1
36,320030067001,424,1,11
36,120810020122,2016,1,1
36,390170111112,1651,1,1
36,490572020001,1718,2,0
36,340270427003,1655,1,0
36,60650432162,2097,1,0
36,60378002042,2787,1,0
36,211110075024,1942,1,0
36,360610255001,1854,1,0
36,60374082022,1012,1,0
36,121150012041,1387,1,1
36,120850006063,3509,1,0
36,210930006002,1822,1,0
36,490050008002,853,1,0
36,390299519003,2043,1,0
36,470010208003,1737,1,0
36,60390005083,2418,1,0
36,60373025032,1422,1,0
36,490111270044,1199,1,0
36,480850316534,1454,1,0
36,170316407003,551,1,0
36,212319203002,1808,1,0
36,410170006003,1162,1,0
36,171539711003,465,1,0
36,170312801001,5035,1,0
36,290470213031,2607,1,0
36,160199712004,344,1,0
36,360710133001,1714,1,0
36,271711009005,1865,1,0
36,210290205001,873,1,0
36,390410104201,404,1,0
36,240135052082,1985,1,0
36,50070204012,2571,1,0
36,310259659004,2185,1,0
36,420950164002,3249,1,0
36,360810069001,1029,1,0
36,250250301001,1283,1,0
36,390610065002,1654,1,0
36,310550075121,3594,1,0
36,484391115361,1922,1,0
36,360470185012,1287,1,0
36,311259661004,751,1,0
36,391290216002,1118,1,0
36,80590098453,1330,1,0
36,560399676001,2556,1,0
36,371719309021,1674,1,0
36,483970404022,9811,1,0
36,270530251002,1057,1,0
36,280039501001,1449,1,0
36,490351130191,9724,1,0
36,181730307054,2265,1,0
36,470370156241,3512,1,0
36,291869602001,1199,1,0
36,60378003311,731,1,0
36,271711008011,5038,1,0
36,420950159022,1267,2,0
36,290950136121,3719,1,0
36,420710138002,1166,1,0
36,530670109203,1789,1,0
36,181050013033,1769,1,0
36,80350141161,1863,1,0
37,120710104103,3473,0,1
37,360610015011,3236,0,1
37,482015225002,1201,0,1
37,450450028161,7138,0,1
37,420770060015,589,0,1
37,181630107001,2147,0,1
37,391650319023,2060,0,1
37,201730095112,2885,1,0
37,201730103004,1681,0,1
37,490572018002,1081,0,1
37,420893010012,1490,0,2
37,461030110041,5223,1,1
37,360850277042,2575,0,1
37,320050014002,2035,0,1
37,420171064022,2538,0,1
37,150030089311,3079,0,1
37,291574705002,1109,0,1
37,60650432421,5751,0,1
37,60371256002,1060,0,1
37,181730303002,1718,0,1
37,484391138131,2632,0,1
37,80010085491,2835,1,0
37,80010093221,2819,1,1
37,420430241041,4255,0,1
37,481210207001,1249,0,1
37,370670028082,1902,0,1
37,311090101001,1115,0,1
37,210119702002,2030,1,0
37,211739201002,1335,1,1
37,370030404002,1289,0,1
37,360594151024,758,0,1
37,450599201011,3986,0,1
37,220150113002,345,0,2
37,170318438001,781,0,1
37,181730302004,1199,0,1
37,340311250002,1756,1,0
37,340030280015,1355,0,1
37,421090705003,1279,0,1
37,490490101092,4873,1,1
37,401091070021,951,0,1
37,420950113001,2736,0,1
37,60599800001,32,0,1
37,181730308005,1724,1,0
37,180510504021,2220,1,2
37,120150101002,2176,1,0
37,371970503001,984,1,0
37,210670042082,3805,1,0
37,391650320053,4457,1,0
37,340258099013,1097,1,0
37,191290403012,1446,1,0
37,60379203133,508,1,0
37,390410114132,3598,1,0
37,201730095114,1727,1,1
37,181730308002,2256,1,0
37,120570138041,10346,1,0
37,530270008001,1477,1,0
37,320030049141,1405,1,0
37,61070031003,698,1,0
37,481210216242,6315,1,0
37,391590507004,2024,1,0
37,292017804003,2430,1,0
37,40131166102,3934,1,0
37,180510502005,2548,1,0
37,150070402042,2649,1,1
37,390490007104,683,1,0
37,80410044013,2434,1,0
37,170310631001,1215,1,0
37,180559547013,1132,1,0
37,210290207012,3430,1,0
37,130570909024,4540,1,0
37,212110401012,1514,1,0
37,290318801003,896,1,0
37,120710004022,1812,1,0
37,360850247002,1373,1,0
37,481130072015,2506,1,0
37,471550801011,1409,1,0
37,481210203083,4180,1,0
37,310550073093,2195,2,0
37,490111251043,2334,1,0
37,460930205001,2816,1,0
37,481210206024,3259,1,0
37,420770052004,1687,1,0
37,80350144041,2611,1,0
37,121113821091,13190,1,0
37,61070024003,1747,1,0
37,391650305043,1895,1,0
37,490050014011,1725,1,0
37,220150111081,1992,1,0
37,60379800101,94,1,0
37,470010209022,2947,1,0
37,290950018002,888,1,0
37,391010007001,1663,1,0
37,360610063004,1003,1,0
37,390230031021,961,1,0
37,482570507012,1653,1,0
37,181730307023,894,1,0
38,120270104041,1473,0,1
38,390610240021,2077,0,1
38,60570012063,2249,0,1
38,80310036012,720,0,1
38,360850170122,1659,0,1
38,120990002091,2073,0,1
38,490111251022,2786,0,1
38,211239601024,1052,0,1
38,320310010101,1940,0,1
38,191290401003,497,0,1
38,400198925003,3273,0,1
38,180071001004,691,0,1
38,311090031022,2476,0,1
38,211259706004,647,0,1
38,131171302032,2541,1,0
38,170230601005,653,0,1
38,361031103004,1270,0,1
38,490351130201,21459,1,0
38,490050013001,2342,0,1
38,180290802023,2480,0,1
38,370630017052,1935,1,0
38,371830524071,2267,0,1
38,160519603002,840,0,1
38,210670039152,2512,0,1
38,120860161002,3461,0,1
38,390479264002,1728,0,1
38,60670093141,2490,0,1
38,320030029663,677,0,1
38,490490101131,2865,0,1
38,390998126034,2278,0,1
38,470930062021,2130,0,1
38,60190044091,1259,0,1
38,420893011013,1849,0,1
38,121010320094,2000,1,0
38,120570133223,1432,0,1
38,211239601025,999,0,1
38,481130078011,1167,0,1
38,391199112001,1460,0,1
38,60371434002,2596,0,1
38,390610243011,701,0,1
38,490351014003,2387,0,1
38,420990302011,1235,0,1
38,461030109032,2026,0,1
38,360850132031,1484,0,1
38,320030007003,563,0,1
38,481130165212,3271,0,1
38,371970505021,1719,0,2
38,170316407001,963,0,1
38,181730307042,2746,0,1
38,220710135001,283,1,0
38,291574704003,905,1,0
38,484817409004,1711,1,0
38,61070003011,1640,1,0
38,270030508132,2583,1,0
38,291892214212,1459,1,0
38,320030067001,423,2,11
38,340350512003,1806,1,0
38,240317008301,2844,1,0
38,201730095102,2570,1,0
38,180510502005,2547,2,0
38,482211602093,2502,1,0
38,481677207003,5380,1,0
38,390799572002,516,1,0
38,80590105024,919,1,0
38,60670093313,3169,1,0
38,320030028411,3309,1,0
38,320030028421,3016,1,0
38,391336006021,1716,1,0
38,511610303001,1901,1,0
38,170312421001,737,1,0
38,211110103131,1699,1,0
38,450510503031,1700,1,0
38,482014310001,1900,1,0
38,420171050131,3403,1,0
38,360593035005,1443,1,0
38,483159502001,757,1,0
38,180779663003,1925,1,0
38,420930502001,2374,1,0
38,481130195022,1239,1,0
38,320030029751,3189,1,0
38,420076007004,1526,1,0
38,470099801001,4,1,0
38,191530051003,3213,1,0
38,291219605003,357,1,0
38,60190072012,2244,2,0
38,461030109062,4599,1,0
38,420770054022,2989,1,0
38,560019635002,1554,1,0
38,530270006001,1114,1,0
38,61070022041,3985,1,1
38,480717101001,4732,1,0
38,121150019042,1259,1,0
38,390170111221,5741,1,0
38,360610224001,1985,1,0
38,490111260011,2225,1,0
38,170312519002,1631,1,0
38,290318815002,1569,1,0
38,211959303001,797,1,0
38,191530051003,3212,2,0
38,360810657021,1801,1,0
38,483750150005,774,1,0
38,360610037001,946,1,0
38,371939601002,567,1,0
38,450450002001,1490,1,0
38,530670120001,2577,1,0
38,60710034032,1578,1,0
38,80010612001,2794,1,0
38,421010344001,1308,1,0
38,60371065102,2396,1,0
38,530270002001,2567,1,0
38,61070029013,139,1,0
38,480850316463,1860,1,0
38,40138104002,837,1,0
38,80410068012,1537,1,0
38,180939508002,1007,1,0
38,210290207014,1039,1,0
38,340030091001,617,1,0
38,461030109071,2922,1,0
39,212319201003,803,0,1
39,220710106001,941,0,1
39,530330279006,1674,0,1
39,120860067132,1754,0,1
39,290318801004,1190,1,0
39,291574703001,1489,1,1
39,170999617013,2123,1,1
39,170938901011,17646,1,1
39,212179204003,1616,0,1
39,60371112042,1737,0,1
39,480850316583,1071,0,1
39,80010093221,2819,0,2
39,311530102064,1208,0,1
39,490359800001,999,0,1
39,290079502001,777,0,1
39,484817411001,842,0,1
39,60190072011,1819,0,1
39,490490101044,3559,0,1
39,360870101013,2285,0,1
39,360610145004,809,0,1
39,211619604004,1498,1,0
39,211619601002,1038,0,1
39,471630436003,1574,0,1
39,60379203391,7419,0,1
39,270531261001,2775,0,1
39,180279545003,1592,0,1
39,291892164003,1086,0,1
39,210290211022,2753,0,1
39,420893001012,2641,0,1
39,60610219012,1863,0,1
39,60190028002,499,0,1
39,490490102184,2290,0,1
39,390490063511,1801,1,0
39,390490001201,831,0,1
39,320030067001,423,1,12
39,340230018052,1416,0,1
39,240054101003,2226,0,1
39,420770059012,1779,1,0
39,420950159022,1267,1,1
39,201730095091,3821,0,1
39,421039508023,1104,0,1
39,461030110041,5223,0,2
39,340010014001,1210,0,1
39,291574705001,1202,0,1
39,181730307022,2932,0,1
39,482511301001,1670,0,1
39,371970501011,2684,0,1
39,311090013011,1410,0,1
39,170318391002,2744,0,1
39,420770092001,1523,0,1
39,80310041061,13569,0,1
39,490050005014,1329,0,1
39,400198930005,955,0,1
39,180071003002,684,0,1
39,551332037024,1325,0,1
39,420076007005,2391,0,1
39,60470005051,2073,0,1
39,120570133221,1628,0,1
39,320079514012,1650,0,1
39,250250302001,1677,0,1
39,211679605003,1121,1,0
39,60830012082,761,1,0
39,360850198002,2900,1,0
39,490050002024,2015,1,0
39,291439604002,1268,1,0
39,420171063001,1698,1,0
39,180510502006,784,1,0
39,60599800001,31,1,1
39,490572105122,1460,1,0
39,60670096063,2917,1,0
39,371939605002,1623,1,0
39,170438465152,955,1,0
39,60133141044,1922,1,0
39,484391139123,3501,1,0
39,371939611003,1534,1,0
39,180190503061,467,1,0
39,210830205001,2316,1,0
39,120710012011,4831,1,0
39,240276069053,3504,1,0
39,60371351131,3484,1,0
39,290950122001,1409,1,0
39,171290101003,1388,1,0
39,250173424004,2472,1,0
39,61070019023,946,1,0
39,390490105002,2892,1,0
39,481130125005,1508,1,0
39,490039606022,944,1,1
39,360610095001,1703,1,0
39,121113815031,2348,1,0
39,490572103031,3080,1,0
39,60730204052,2099,1,0
39,60790103004,3329,1,0
39,40210007001,1164,1,0
39,420770067022,930,1,0
39,361031121021,1768,1,0
39,250250102041,1411,1,0
39,120090641252,3153,1,0
39,170539619001,612,1,0
39,490039603005,2737,1,1
39,320030053134,989,1,0
39,290997013001,1745,1,0
39,270370608173,1759,1,0
39,80010085242,1542,1,0
39,210719210004,1031,1,0
39,340311754013,2225,1,0
39,360471126003,876,1,0
39,120570138061,2458,1,0
39,530270004001,1921,1,0
39,80370004022,2529,1,0
39,480850312021,3254,1,0
39,170310818002,3284,1,0
39,120710102044,2760,1,0
39,340230082083,4831,1,0
39,511539012321,4026,1,0
39,460930203012,4086,1,1
39,420770063082,4702,1,0
39,311119605003,2546,1,0
39,120850010003,2774,1,0
39,340170031003,2142,1,0
39,360270802021,643,1,0
39,220710120002,595,1,0
39,340057030001,1682,1,0
39,480396615021,3090,1,0
39,240037023002,1661,1,0
39,450510201002,1494,1,0
39,320030053571,3568,1,0
39,420034271003,1800,1,0
39,320030067001,422,2,12
39,170313011002,1228,1,0
39,211959306001,994,1,0
39,530079602002,1480,1,0
39,311359593003,1489,1,0
39,340258100033,2251,1,0
39,461030110041,5222,1,2
40,530610531011,2938,1,0
40,530270002004,957,0,1
40,60670094073,4654,0,1
40,210819203006,1557,0,1
40,310550075152,3708,1,0
40,310550074613,1265,0,1
40,60830011021,1238,0,1
40,490351138032,4838,0,1
40,181630002013,1479,0,1
40,420270116001,1891,1,0
40,420879606001,2378,0,1
40,320030051052,2203,0,1
40,181630010003,2084,0,1
40,61070023035,1170,0,2
40,481210217331,1456,0,1
40,390490069213,1091,0,1
40,60670070162,3128,0,1
40,120710104091,6112,0,1
40,360850075002,1351,0,1
40,482015222012,2323,0,1
40,391650316004,1073,0,1
40,490111253052,1541,0,1
40,290318801002,1195,0,1
40,420912005051,1603,0,1
40,311530106272,2143,0,1
40,211739201002,1335,0,2
40,480717104013,1337,0,1
40,180510501001,1427,0,1
40,490490101092,4873,0,2
40,40134226232,3404,0,1
40,180510504021,2220,0,3
40,311090036081,1339,1,0
40,80010092022,1439,0,1
40,320310010112,1982,0,1
40,311259661001,556,0,1
40,180950111001,1126,1,0
40,180571101003,7707,0,1
40,490572020001,1718,1,1
40,391290214012,2024,0,1
40,60670093231,3602,0,1
40,80410045031,7057,0,1
40,160079502001,590,0,1
40,390610235211,1270,0,1
40,460930204006,2548,0,1
40,360610101001,1372,0,1
40,371939604006,1391,0,1
40,170938901011,17646,0,2
40,60133270005,1671,0,1
40,483970401011,4017,0,1
40,170318051081,3175,0,1
40,271630710181,9361,0,1
40,181050005012,2021,0,1
40,210290202022,2205,0,1
40,421070028002,525,0,1
40,421039506054,962,1,0
40,340373710003,1977,0,1
40,311090036091,2499,0,1
40,80310083862,2667,0,1
40,490050003004,3832,0,1
40,420034592011,1650,0,1
40,390351561011,1330,1,0
40,390490074942,2287,0,1
40,350379586011,763,1,0
40,480679503002,1007,1,0
40,160659503024,1791,1,0
40,320030058371,2587,1,0
40,480370109013,1883,1,0
40,180839552005,1174,1,1
40,170190053001,2942,1,0
40,180279544003,1264,1,0
40,171290101003,1387,2,0
40,290470218033,3412,1,0
40,320030067001,421,3,12
40,60133361022,2044,1,0
40,490050010024,838,1,0
40,390490070482,3134,1,0
40,480610141003,3484,1,0
40,120850011023,1729,1,0
40,490050007012,1819,1,0
40,60379201091,5695,1,0
40,490111262041,1801,1,0
40,170316407001,962,1,1
40,212319202003,931,1,0
40,292017810003,1308,1,0
40,271711007024,2670,1,0
40,360050185003,3027,1,0
40,390610065002,1653,2,0
40,551270010003,1393,1,0
40,483732101022,3246,1,0
40,371719308022,877,1,0
40,483970405032,1809,1,0
40,471470801041,739,1,0
40,290950149042,1479,1,0
40,80350141222,2001,1,0
40,60374606001,1432,1,0
40,340311756021,2009,1,0
40,211170670001,1151,1,0
40,181730307052,2878,1,1
40,320030062042,1651,1,0
40,391590506013,2854,1,0
40,291574702003,1159,1,0
40,211110094003,1238,1,0
40,120510004024,2139,1,0
40,340230079121,2416,1,0
40,481210203062,6213,1,0
40,490111253033,3697,1,0
40,460930204006,2547,1,1
40,481830002002,3612,1,0
40,391131650003,1827,1,0
40,290950007004,941,1,0
40,360610057001,1054,1,0
40,484391115292,2273,1,0
40,340230001003,2260,1,0
40,181630101005,1160,1,0
40,450790029002,1052,1,0
40,320030033181,6472,1,0
40,482011000003,1460,1,0
40,100030139031,2974,1,0
40,483159504001,1213,1,0
40,420076054001,883,1,0
40,191530117021,2071,1,0
40,291754901001,1031,1,0
40,420770061024,1953,1,0
40,530270006003,1353,1,0
40,391650319021,4247,1,0
40,291833105021,1436,1,0
40,190490508031,1463,1,0
40,340210043102,2769,1,0
40,484391065092,2901,1,0
40,40136174001,1195,1,0
40,290318810001,954,1,0
40,390250414054,2061,1,0
40,210670011004,1187,1,0
40,370010219022,635,1,0
40,121030272082,1986,1,0
40,170310301031,1250,1,0
40,60190065022,3254,1,1
40,51114903001,1150,1,0
40,490111251022,2785,1,1
40,360070018004,790,1,0
40,360610102001,121,1,0
40,460930202001,1082,1,0
40,340057040111,3082,1,0
40,360271401014,2191,1,0
40,370479312002,1298,1,0
40,171118701023,1860,1,0
40,170313514001,1839,1,1
41,171030006003,1153,0,1
41,211110103111,2561,0,1
41,481410103411,27970,0,1
41,160199705011,8665,0,1
41,450510706011,2368,0,1
41,360470273002,563,0,1
41,482014545013,3425,0,1
41,420770067033,1051,0,1
41,420912004022,2007,1,0
41,420912005011,1370,0,1
41,292017807001,1172,1,0
41,291574703001,1489,0,2
41,370030404001,1954,0,1
41,360595182043,1244,1,0
41,360593033021,1065,0,1
41,480679501001,1434,0,1
41,121030247013,1799,1,0
41,180190503051,1806,0,1
41,420810113022,801,0,1
41,180839554003,1167,0,2
41,120710302042,540,0,1
41,80010087093,1577,0,1
41,340230085021,1997,0,1
41,160519603004,3212,0,1
41,484391115372,3820,1,0
41,480850302034,5896,0,1
41,370010217032,3039,0,1
41,490572101002,2319,0,1
41,390998137004,1064,0,1
41,470930057102,612,0,1
41,191530102123,985,0,1
41,181730305004,1011,0,1
41,211999305013,2284,0,1
41,291574703003,1244,0,1
41,60371374013,2093,0,1
41,484391136332,1151,0,1
41,310550073093,2195,1,1
41,291219604003,1405,0,1
41,60190072012,2244,1,1
41,270530223021,1249,0,1
41,180279549001,976,0,1
41,340057042004,1639,0,1
41,490351130084,1936,0,1
41,420950167001,3279,0,1
41,201730088004,1569,0,1
41,461030116005,3666,0,2
41,420710004002,400,0,1
41,171670011002,692,0,1
41,311090102011,5561,0,1
41,420110135004,2751,1,0
41,420770096003,2107,0,1
41,80050806002,1381,0,1
41,470090102004,2456,0,1
41,250214012001,1985,0,1
41,530270009005,664,0,1
41,490351131073,11849,0,1
41,320030053552,1916,0,1
41,61070029041,2938,0,2
41,391590506012,1109,0,1
41,391130501052,2308,0,1
41,171819505001,1332,0,1
41,460339652002,1117,0,1
41,10890006022,853,0,1
41,60952521051,1902,0,1
41,481130178131,2104,1,0
41,481130125004,1180,0,1
41,181050011022,2972,0,1
41,80050813001,1525,0,1
41,490050004022,1692,0,1
41,391179655004,1504,0,1
41,490039608012,1547,1,0
41,60376007041,1673,1,0
41,60650432662,5148,1,0
41,490111264061,1924,1,0
41,420950157002,1165,1,0
41,360810554002,1255,1,0
41,390250415023,3264,1,0
41,310550074492,1839,1,0
41,280890304002,12596,1,0
41,180973910003,2606,1,0
41,484391115292,2272,2,0
41,171978832151,11965,1,0
41,421330234005,2236,1,0
41,371719308022,876,2,0
41,210670038032,2447,1,0
41,481130100002,2690,1,0
41,131171306073,3423,1,0
41,390572201001,3254,1,0
41,60371310202,1754,1,0
41,90010109002,1928,1,0
41,490351014003,2386,1,1
41,220510224002,1491,1,0
41,482012329002,3275,1,0
41,291833112962,2214,1,0
41,201730095081,3001,1,0
41,481677205032,1260,1,0
41,390099738004,1261,1,0
41,80590100002,1641,1,0
41,391290211002,1716,1,0
41,170313204001,3149,1,0
41,211110127013,1987,1,0
41,482013117001,3270,1,0
41,420171052081,2270,1,0
41,360810939001,2678,1,0
41,481210201032,2939,1,0
41,482012524003,244,1,0
41,191530117011,6038,1,0
41,460930204006,2546,2,1
41,410510073001,1248,1,0
41,360610142005,480,1,0
41,483810201001,850,1,0
41,360594123023,916,1,0
41,371719309021,1673,2,0
41,530670105204,1744,1,0
41,61070020034,1929,1,0
41,481130142064,2806,1,0
41,40131166063,2137,1,0
41,80410051093,1381,1,0
41,420770005001,1363,1,0
41,210219301003,1224,1,0
41,490111254012,6494,1,0
41,100030166082,3968,1,0
41,181050001001,1756,1,0
41,371939603001,1069,1,0
41,291070903002,811,1,0
41,171670037005,1532,1,0
41,250173738001,2055,1,0
41,490111255013,1494,1,0
41,360610066005,1658,1,0
41,60371397024,2769,1,0
41,40210006041,3374,1,0
41,421070019003,1101,1,0
41,250173421024,983,1,0
41,490050002022,3234,1,0
41,530270004003,477,1,0
41,511539012322,1373,1,0
41,120850010003,2773,2,0
41,482013338003,2687,1,0
41,170310810001,345,1,0
41,210719203001,706,1,0
41,340258104023,2956,1,0
41,460199676002,1204,1,0
41,311530106162,2790,1,0
41,350319452001,3082,1,0
41,480679501005,832,1,0
41,320030058341,3012,1,0
41,510479302023,2243,1,0
41,210539701002,2260,1,0
41,60133430011,927,1,0
41,371719308023,1266,1,0
41,461030109041,2389,1,0
41,400310004031,2592,1,0
41,483159503001,714,1,0
41,340076082062,1287,1,0
41,40136183002,1772,1,0
41,170318391001,4799,1,0
41,490111251022,2784,2,1
41,461030116005,3665,1,2
42,220150108043,4570,0,1
42,490070005002,2237,0,1
42,120810020122,2016,0,2
42,391650320053,4456,2,0
